Title,Company,link,Blurb
Support Analyst- Recruiting,Workday,https://www.indeed.com/viewjob?jk=4230ad62cbbe5afc,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
Do you have what it takes to continuously provide outstanding Customer support? Are you ready to take your knowledge of Recruiting, Human Capital Management, collaborating and problem solving to resolve Customer issues? We have a unique opportunity within the Workday Support team for a person with vision, a passion for excellence and a track record of success. This is not a role answering questions - it's about digging in and coming up with solutions to a variety of time sensitive, operational critical issues - it's about passion, innovation and excellence in a fast-paced and dynamic organization.
What would you do all day?
Liaison with professional services, quality assurance, product management, and development to highlight customer recruiting trends and identify areas for enhanced functionality and tools.
Work directly with customers to research, troubleshoot and resolve recruiting process and configuration issues in a timely manner.
Manage incoming case queue and maintain focus on resolving customer cases quickly and effectively in line with our service level agreements.
Clearly and succinctly document communications to customers using our issue management system.
Test customer problems and log issues to development, working with developers to determine a solution.
 Effectively prioritize and escalate customer issues as required.
Participate in our 24X7 global coverage plan.
It's essential that you have....
Successful track record of managing multiple urgent priority issues concurrently
BA/BS degree or equivalent work experience
2 + years of Experience supporting software delivery and support for one or more of the SAP, Oracle, Salesforce, Kronos, Cornerstone, or other SaaS
Demonstrated initiative, flexibility and complete follow through on areas of responsibility
Excellent verbal and written communication skills.
Ability to absorb new technologies and features quickly.
Excellent analytical, problem solving, and multi-tasking skills
Team player who will work to build cross-functional collaboration and continue improving the way we serve our customers.
It would be really nice if you had....
Four or more years supporting or implementing Recruiting solutions.
Additional experience in one or more of the following functional areas preferred:

Human Capital Management, Absence Management, Benefits, Payroll, Time and Labor
Four or more years of experience supporting customers using enterprise software applications Software as a Service companies a plus.
Have led or been a part of a major recruiting system implementation
As a part of the Workday application process, candidates applying to some roles may be asked to complete an assessment by pymetrics. If the pymetrics assessment applies to the role you will be asked to do the assessment after submitting your application. Workday reviews the pymetrics results as one factor alongside other candidate qualifications to help identify the best fit for Workday."
"Senior Manager, OMS Instance Management",Workday,https://www.indeed.com/viewjob?jk=485459e9b492b51a,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
Are you passionate about building and leading talented engineering teams? Do you believe that Cloud is the future for business applications? Does leading edge technology rock your world? Do you thrive in a fast paced environment? Workday has an immediate opening within the Instance Management team for an experienced development manager. The Instance Management team develops code at the very heart of Workdays technology stack. We are responsible for building most of the Workday instance data management platform, including in memory object graph management, caching, partitioning, and large scale MVCC style systems and production management tools. Curious, and can cover the requirements below? Give us a shout!
What you'll do:
Lead a team of dynamic software developers to build and maintain core platform that supports application development in SaaS environment. Provide overall direction and guidance to the team.
Provide coaching, mentoring and support to the direct report staff in both technical and non-technical issues. Ensure high productivity of the team members. Provide support for their career growth and personal development.
Plan releases and schedule development. Provide estimates and initial assessment for proposed development tasks. Track and report progress of the project against key milestones. Balance resources with task assignments. Ensure on-time and high quality delivery of the project.
Keep feature stakeholders updated throughout the development cycle. Provide liaison with relevant parties, including product management, QA, other development teams, production, product support, etc., to facilitate the release process. Manage development related customer escalation when needed.
Contribute to process improvement within development organization. Institute and adopt best engineering practices.
Your background includes:
Passion for software development and building strong engineering team. Ability to motivate and inspire the team.
8+ years experience in commercial enterprise software development. 3+ years experience in leading a software development team. 5+ years OO software design and development experience.
Strong organizational skills. Experience in planning and execution of software development project. Exposure to agile development methodologies.
Strong verbal and written communication skills.
Strong ability to mentor developers. Good at recruiting and team building.
BS in Computer Science or related fields.
Strong technical knowledge in software development. Knowledge in Object Oriented runtime system and in-memory distributed query processing a strong plus
LI-DC2"
HCM Support Analyst,Workday,https://www.indeed.com/viewjob?jk=0f92203f5e0b058e,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
Workday (www.workday.com) is seeking an experienced customer support analyst who has solid knowledge of HCM to provide support to our customers in their implementation and production systems. This position requires a self-motivated, customer-focused professional with strong follow-through who consistently keeps commitments to customers and fellow employees. In this critical customer facing role, you must ensure that each interaction is handled with a professional attitude and a superior level of service. Workday employees expect that you model Workday's dedication to our customers. Workday customers expect that you exemplify the passionate Workday employee, who knows the right answer to their problems.
Responsibilities:
Work directly with customers to research, analyze, and resolve business process and security issues in a timely manner.
Manage incoming case queue and maintain focus on resolving customer cases quickly and effectively in line with our service level agreements.
Document your customer communications effectively in the issue management system ; meeting company standards.
Test customer problems and log issues to development, working with developers to identify solutions or workarounds.
Effectively prioritize and escalate customer issues as required.
Participate in our 24X7 global coverage plan.
Required Skills / Experience:
Five or more years of experience in two or more key product areas:
o Human Capital Management, Financial Management, Business Process Configuration, Security, Report Writing
Four or more years of experience as a customer support specialist for enterprise software applications, Software as a Service companies preferred.
College degree in human capital management, computer science, or business administration.
Possess excellent verbal and written communication skills.
Able to absorb new technologies and features quickly.
Excellent analytical, problem solving, and multi-tasking skills.
As a part of the Workday application process, candidates applying to some roles may be asked to complete an assessment by pymetrics. If the pymetrics assessment applies to the role you will be asked to do the assessment after submitting your application. Workday reviews the pymetrics results as one factor alongside other candidate qualifications to help identify the best fit for Workday."
Principal UI Engineer - Workday Next,Workday,https://www.indeed.com/viewjob?jk=e788876fce1f6735,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
About the Team:
Do you want to join a fast paced startup working with cutting edge technology to solve the next generation of complex problems? Would you enjoy the quick decision-making of an innovative small team while benefiting from the financial strength of a growing market leader named in the Best Companies to Work For by Fortune? Workday Next, the internal startup of Workday, offers the best of both worlds!
Workday Next is a fully cross functional team of highly skilled individuals collaborating to design and develop innovative, intelligent solutions to the industries most complex problems, improving the way the worlds workforce works! We believe that powerful AI/ML combines with the best mobile experiences, immersive UIs, secure backend services and engineering excellence provide the most compelling solution to the market. This is a unique opportunity to build from the ground up with technical ownership of all stages. We have an immediate opening for a principal UI engineer. Ready for your next great adventure?
About the Role:
Lead and participate in the technical decisions for a new product area
Work with PM and senior management to break down high-level product vision into manageable pieces for development execution
Rapid prototype and iterate, from high-level concept to working UI
Collaborate with UX design team to drive for the best possible end-user experience
Design and implement React based UI components for highly interactive user experience
Drive API definition for communication to back-end
Optimize front-end applications for speed, scalability & reuse
Support/mentor other developers on the team through brainstorming, design review, code review, etc.
Contribute ideas for continually improving the teams productivity, job enjoyment, code quality and engineering excellence
About You:
You are passionate about software development and designing intuitive UI
You have 10+ years experience developing commercial software products with 5+ years experience of building web UI
You are fluent in various UI technologies including HTML5, ECMA6, CSS, NodeJS; deep knowledge on various React JS libs like ReactJS, React-Redux, GraphQL, and other UI frameworks/libraries
Your experienced in fast-paced startup environments and thrive in those climates.
Mobile UI experience a strong plus
Strong verbal and written communication
BS or above in Computer Science or related fields
We strive to create a conducive environment to practice world class software engineering and build the most compelling intelligent decision making product based on AI/ML. We would like to make your experience on our team the most valuable in your professional life. Come to join our team and experience Workday Next!
#LI-JF1"
Machine Learning Engineer,Workday,https://www.indeed.com/viewjob?jk=e4e19aed8bb443d2,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
Machine Learning for Workday Financials is responsible for the architecture and development of the machine learning technologies underpinning one of Workday's fastest-growing lines of business. Our work is a blend of large-scale data processing, battle-hardened machine learning methodology, and microservice design that places craftsmanship at the forefront of everything we do. Built on a backbone of startup DNA, we operate with a high degree of autonomy and strong sense of ownership, and as a part of this team you'll conceive and build machine learning systems that shape the future of the work.
We believe if you do what you love, youll love what you do, and theres a lot to love about machine learning at Workday Boulder. As a principle, we invest heavily in our people - the team hosts a diverse mix of technical talks and networking events, supports travel for conferences and speaking opportunities, and cultivates career-defining work through a focus on health and wellbeing that starts with a sane approach to work/life balance. This is a place where you can thrive in a fun, people-first culture that creates an environment focused on your success and ability to do your best work. Join us as we change the way millions of people work.
Key Experiences
Strong candidates will have some (though not all) of the following experiences and attributes:
- 3+ years experience using Python or Java in production environments
- REST-based API design using Flask, Django, Ruby on Rails, Elasticsearch, GraphQL, etc
- Interest in or experience with machine learning methodologies and tools (e.g. pandas, sklearn, keras, tensorflow, etc.)
- Experience using Kafka, Spark, or Hadoop to build scalable data processing pipelines
- Passion for developer productivity and experience building tools for builders, e.g. with AWS, Docker, Kubernetes, Jenkins, CircleCI, Salt, Vagrant etc.
- A strong sense of ownership and a persistent desire to grow and lead beyond the scope of the current role
- An ability to balance a sense of urgency with shipping high quality and pragmatic solutions"
Software Development Engineer - OMS Tenant Assignment Model,Workday,https://www.indeed.com/viewjob?jk=d6bec3b4ddc5eb10,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
Software Development Engineer  OMS Tenant Assignment Model
Workday is looking for analytics professionals to help us lead the development and expansion of operations modeling and decision support. You will bring your expertise in software development and the latest big data and analytics tools to help design, build, implement and extend operations management for our data centers. This is a unique opportunity to be a part of building operations decision systems in a new industry of managing software as a service in cloud based computing.
About The team
As a member of the OMS Tenant Assignment Model team you will work across the development, operations, and performance organizations to identify, explore and target key drivers for decision making in operations at workday. We work with large scale operations metrics, data science, predictive analytics, and other operations research models. We implement decision support systems that integrate into our operations command and control systems.
About The Role:
Lead in the design, implementation, and delivery of decision support systems
Intelligently scale cloud services
Identify, explore, and drive opportunities to increase efficiency in operations
Develop statistical and deterministic models which give prescriptive changes for operations
Lead in the design, implementation and release of tooling to implement models
Provide support for existing modeling including ongoing support and enhancements
Analyze, identify, prioritize, and implement efficiencies and new approaches, to help the team derive the highest possible value from their work.
Take responsibility in training and mentoring developers on best practices
About You:
Bachelor's or graduate degree in Computer Science, Operations Research or related field with 8+ years of experience
Expertise in systems knowledge and object-oriented design (e.g., Java, Scala)
Knowledge of web services, databases, SQL, REST
Able to thrive in a fast paced, high energy and fun work environment that is agile and delivers value incrementally and frequently
Comfortable working with big data (Hive, Spark, Hadoop, )
Good troubleshooting/debugging skills
Ability to work independently and multi-task effectively
Experience with constraint programming, combinatorial optimization, graph theory, linear programming or stochastic modeling and related software tooling or libraries a plus
LI-DR5"
Salesforce Developer & Sr. Salesforce Developer,Workday,https://www.indeed.com/viewjob?jk=a163b8f2e91479ad,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
We are seeking highly qualified mid-senior level Salesforce Developers to join our growing IT Go to Market Enterprise Team!
As a member of the team, the Salesforce Developer will be responsible for partnering with IT Business Engagement Leaders, Service Owners and Product Managers to design and develop innovative Salesforce.com solutions. The Salesforce Developer will own and develop line of business and enterprise solutions for Marketing, Sales, Services, Customer Support, Legal and Finance operations teams. He or She will translate business requirements into technology solutions and will work closely with cross-functional partners and development teams to deliver. The ideal candidate has a background in sales, marketing and customer service systems, demonstrated success in a Salesforce developer role, and a proven ability to develop solutions to complex business problems.
Responsibilities:
Act as the development lead on multiple projects from requirements gathering through solution design, build, testing and deployment
Perform the build activities to deliver a solution from the design stage to a functional application
Develop applications using the Force.com platform (Apex classes/triggers, VisualForce pages, Web Services API), Angular JS, related web technologies (CSS3, HTML5, Ajax, JavaScript) and other enterprise programming languages such as Java
Integrate enterprise applications such as Salesforce with analytical platforms and other applications via integration tools using SOAP or REST web service protocols
Participate in design and code reviews to ensure development quality
Execute unit tests and write Apex test classes for code coverage.
Use development tools such as Eclipse IDE (for source code editor, debugging and deployment) and GIT (for source code and version control)
Deploy metadata (configuration and code) to different environments via tools such as Ant and Flosum
Use tools such as Data Loader for data export, backup and migration between environments
Design user interfaces and create corresponding ERD (Entity Relationship Diagram) using Lucid Chart or similar tools to represent the data models and illustrate relationships between database elements
Create process flow diagrams to represent the logic and algorithms used to implement the business rules and requirements.
Required Skills/Experience:
Minimum 5-7 years of solid SFDC development
Strong proficiency in writing Apex code and triggers, VisualForce pages & components, SOQL, SOSL, etc.
Experience with Apptus CPQ is a plus
Knowledge in developing and deploying solutions using Salesforce Lightning (Lightning Design System/Lightning App Builder/Lightning components)
Experience integrating Salesforce with external systems using connectors, SOAP/REST API
Strong object oriented programming experience in languages like Java, Python, C++
Knowledge and proficiency in web technologies such as CSS3, HTML5, Ajax, JavaScript, Bootstrap, Angular JS
Familiarity with Heroku framework
Experience developing with PostgreSQL, Oracle and /or SQL Server
Clear insight of Salesforce platform best practices, coding and design guidelines and governor limits
Expertise in declarative config - workflow, process builder, formulas, validations etc.
Salesforce Certified Platform Developer
B.S. in Computer Science or a related technical field involving coding
LI-ED2"
Associate Application Developer,Workday,https://www.indeed.com/viewjob?jk=6bf55bf96f386013,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Workday is the leader in enterprise-class, software-as-a-service(SaaS) solutions for managing global businesses. Our solutions combine our cloud based SaaS solutions with a modern approach to applications. Founded by PeopleSoft veterans Dave Duffield and Aneel Bhusri, Workday delivers Human Capital Management, Payroll, Financial Management, and Student solutions for midsize and Fortune 500 companies and institutions.
About the Team
Do you want to transform the student experience? Were looking for talented software engineers to design and build Workday's newest SaaS offering - Workday Student. You will join a dynamic team of developers that is reimagining the student experience including everything from registering for classes to financial aid. Starting with a clean sheet of paper, we are transforming the way that colleges enable their students for success. Our solutions are built using the most modern technologies, providing an unparalleled level of agility, ease-of-use, and integration capability - all in the cloud.
About You
Must be a collaborative team player with good communication skills.
Experience with UML, Web application development or SaaS (Software as a Service) technologies
OO design and Java development experience
Experience with XML and Integration technologies is a plus.
Metadata-driven definitional development experience is a plus.
Experience designing/developing business applications  functional knowledge of Student Information Systems is a plus.
Knowledge of Test Driven Development practices
4 year degree in a computer related field or equivalent in-progress"
Senior Workday/Adaptive Planning Training Developer,Workday,https://www.indeed.com/viewjob?jk=62cf4f8e56ca1867,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
About the team:
The Workday Education team creates and delivers engaging and innovative learning solutions to help customers, partners, and employees make the most of Workdays unified solution. Interested in learning more? Please visit http://joinworkdayeducation.com .
About the role:
Workday's Education group is looking for a Content Developer/Instructional Designer with the ability to transform content into engaging, interactive, and effective eLearning. The ideal candidate will develop course materials that effectively convey critical knowledge and expertise on the Workday Adaptive Planning application to diverse audiences, including customers, implementation consultants, partners, and employees.
This position requires effective collaboration with Subject Matter Experts, including Product Management, Professional Services and Support to ensure accuracy of course content and use of relevant functionality in course offerings. Additionally, you will support the growth of the learning organization by generating innovative ideas and strategies for mobile, social, self-paced, and informal learning solutions. On occasion, you will transform and present content in hands-on or virtual learning environments. Bring your passion for quality, and be ready to work hard and have lots of fun doing it!
About you :
We are looking for someone with the following proven track record:
3+ years experience working with financial planning teams. Financial, Planning and Analysis domain knowledge is key for success in this role.
1-3 years experience developing and/or delivering training for cloud-based planning software to customers or implementation partners, e.g., Adaptive Insights, Hyperion, Host Analytics, Anaplan
Practical knowledge of e-learning technologies and deployment strategies., e.g., Articulate Rise, Captivate
Consultative advisor/partnering skills to work effectively with peers, subject matter experts, and other business partners
Proven track record of independently managing multiple projects and deliverables in a dynamic environment with many stakeholders and subject matter experts.
Working collaboratively, creatively, resourcefully, and diligently with anyone who may be instrumental in the success of you and your offering
Organizing, distilling and connecting complex ideas so they become more valuable and consumable
Writing communications and/or scripts that are crisp and instructionally sound
Driving and welcoming feedback and critique as imperatives to your creative process and quest to deliver the very best work product
Beating deadlines with quality while keeping your sense of humor and perspective
Strong time management and planning skills
Strong tactical decision making skills. Easily handles unforeseen issues
Additional Skills/Preferences :
System Applications training development a plus
Technical aptitude is a plus
Caring, learning, and improving
Passion to stay current on industry trends and related technology
Bachelors degree or equivalent and relevant work experience required
LI-PF1"
Android Developer,Workday,https://www.indeed.com/viewjob?jk=75a85b56315625ce,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
At Workday, were paving the road for how mobile is built in the enterprise space. We are dedicated to building best-in-class experiences, using the latest technologies and languages such as Kotlin, RxJava, Dagger2, etc.
The Mobile team is committed to giving everyone on the team the opportunity to shape the future of the mobile product. We enable every engineer to innovate and grow in their own ways through team mobility and special events like Innovation Days.
As a member of the team you will be responsible for helping to navigate the team through the interesting problems of maintaining scale, while building out performant, exciting experiences.
This position in Beaverton is especially unique as we will be expanding Workday Mobile to a new office in Beaverton, Oregon. There, you will have technical leadership opportunities common within Workday Mobile, but also be in a position to help build out the new mobile team. Whether that's helping to bring on new talent, mentoring new teammates, or promoting Workday culture. This is a unique opportunity to join the Workday Mobile team during one of our most exciting times.
Responsibilities:
Collaborate with peers and deliver on technical design, work estimation and implementation of new mobile applications and features including visualization aspects and server interactions & contracts
Develop and maintain our ever growing code base that supports the Workday Android Application
Prototype new innovative features with the newest APIs and SDKs on Android platform
Participate in code reviews and contribute to raising the quality of our product
Mentor junior android developers on design patterns, and android best practices
Help guide our android team towards new levels of stability and quality
If you Have:
2+ years of experience in developing native Android applications.
A passion for simple, fast and clever UI.
Expansive knowledge of the general Android landscape, architectures, trends, and emerging technologies
Masters/Bachelors degree in Computer Science or Engineering preferred
LI-DR5"
"Software Engineer II, Frontend",Workday,https://www.indeed.com/viewjob?jk=9fce47a3558a655f,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
About the Position:
We are looking for a passionate developer to join our engineering team. The ideal candidate will be a frontend developer with some experience working on enterprise cloud applications.
Our Team
Workday Planning BU UI team is looking for a seasoned engineer with strong UI development skills. The team is headlining the effort of revamping the UI of the Planning product that has strong and growing customer base.
Our Mission
Modernizing CPM product look & feel and front end technology stack.
Required Skills
3+ years of frontend development experience
Knowledge of HTML, CSS, JavaScript
Experience writing web application using modern JavaScript Frameworks like React and Angular
Experience with Cloud product development
Strong communication and organizational skills
Experience with agile development process
BS/MS in Computer Science, Engineering, or related field preferred
Preferred Skills
Experience with Selenium based automation
Understanding of build and deployment automation tools like Jenkins, Gradle, Artifactory, webpack
Working knowledge of backend systems"
"Product Lead, Operational Systems",Workday,https://www.indeed.com/viewjob?jk=f7593d0ed9845e9a,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
As a member of the Sales Systems team, you will help design, implement and manage operational sales systems to support Workdays strategic investments for continued growth and long term operational scale. You will be part of a multi-talented business systems team that specializes in portfolio management, business analysis, systems and process design along with strong project management skills. You will be responsible for leading the implementation of the next generation of sales systems in the Quote to Cash domain.
Responsibilities
Work with business partners to define the scope of new product introductions or monetization strategies and translate those requirements into detailed use case documentation and functional requirements
Use Agile release planning tools such as Jira to develop artifacts and to provide inputs on scope, use cases, workflows, wire-frames, product requirements, acceptance criteria and other materials as needed to support technical design, development and QA activities
Contribute to deployment testing process to ensure that developed solutions meet business requirements and use case scenarios
Collaborate with IT Architects, Developers and Analysts to refine solution definition and make trade off decisions when necessary
Assist with enterprise-wide program execution and portfolio tracking including coordination of tasks, milestones, and deadlines associated with the projects that you will lead
Intake requirements and design inputs from multiple channels to self-prioritize deliverables and outcomes for the domain you will own
Understand, resolve and communicate quasi-technical and functional roadblocks in the capability delivery process
Qualifications
A passion for systems and technology with an ability to identify creative solutions for complex business problems
5+ years of Business Systems Implementation or relevant project management experience
Expertise in one or more of the following areas : Go to Market (GTM) systems, New Product Introduction (NPI), Deals Desk, Customer Success, Renewals Process & Operations
Experience working with Salesforce suite of applications including CPQ platforms like Apptus or Steelbrick
Background in Agile development and release methodologies, especially for automation of business processes, introduction of new products or monetization strategies
Be able to function effectively in an energetic, fast paced environment while maintaining excellent organizational skills, focus and attention to detail"
Large Enterprise Data Conversion Consultant,Workday,https://www.indeed.com/viewjob?jk=a84a449262b673ab,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
About the Role
Workday (www.workday.com) is seeking a Data Conversion Consultant who has complete project lifecycle experience in a data conversion role. Experience with packaged HRMS/Financial systems is preferred. This position requires a self-motivated, customer-focused professional with strong follow-through who consistently keeps commitments to customers and fellow employees. You will be the primary customer point of contact for data conversion between the project team and customers.
About You
Responsibilities:
Work directly with customers, functional consultants and integration consultants to establish conversion approach, complete migration of configuration and to complete the data conversion / load of customer data into Workday.
Understand technical data conversion issues, expertly resolve issues and communicate solutions.
Become a functional expert in one or more Workday functional areas (e.g., HRMS, Payroll, Financials).
Assist customers with their data extract, explaining the conversion process, defining data requirements, and working with them to correct data in their legacy systems and prepare for the data conversion cycle.
Required Skills / Experience / Knowledge Base:
5 or more years of experience consulting for enterprise software applications with a focus on the data conversion process.
Experience with the complete software project lifecycle, understanding of the importance of data conversion and the time commitment involved.
College degree in computer science or equivalent.
Demonstrated on the job experience with ETL software, Microsoft Excel.
Understanding of xml, xpath and web services in a data conversion context.
Experience with SQL and XSLT preferred.
Passion for data accuracy and completeness.
Familiarity with web services and an appetite for learning more.
Strong technical problem solving skills, with an ability to troubleshoot complex issues.
Exceptional research skills and resourcefulness.
Possess excellent verbal and written communication skills.
Quick learner, motivated to understand various technologies used at Workday
Strong planning, scheduling, and organization skills.
Can work in a fast paced, fast-growth, high-energy environment and deal with multiple high priority activities concurrently.
Team player who can collaborate and communicate effectively with all stakeholders; i.e. developers, technical operations, and customers.
PeopleSoft, SAP, Oracle, Salesforce, Netsuite, Taleo
#LI-SB7"
"Manager, Technical Training",Workday,https://www.indeed.com/viewjob?jk=e0f2143d6471f007,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
Are you interested in an opportunity to impact a large development organization? We are looking for someone to lead our internal technical training team that delivers content to developers within the Products and Technology organization. You will be instrumental in developing strategies to increase the entire organizations knowledge of Workdays tools and technologies.
About the Team
Working in a fast-paced, continuously changing environment, the Development Education team provides onboarding and extended education to our Development teams. We interact with new hires through our Bootcamp training program at the start of their employment. After the bootcamp experience, we deliver continuous content in-person and online. We partner with Workday experts to create content, we partner with our entire audience to know what gaps we have in the content and we partner with one another to deliver in the best way we can.
About the Role
Directly manage and develop a team of trainers and content creators supporting Workdays internal technical courses
Coach and mentor the team so they are empowered to level up their own development and personal growth.
Set the direction/goals for the team and enable team to be successful
Own the quality, performance and scalability of everything the team delivers
Partner directly with development leaders to ensure offerings support team development needs and otherwise build close relationships with internal partners, customers and stakeholders
Seek out areas to improve customer satisfaction through review of course assessments and surveys
Foster an environment where communication, collaboration and new ideas are rewarded
Determine and utilize the best methods of training (ie. documentation, video, instructor led, etc) combined with best methods of rewards (i.e. gamification, certifications, etc) in order to provide innovative learning experiences.
Prioritize curriculum based on input from stakeholders and overall impact to the organization.
Define and execute a global training strategy that supports and scales to our global organization.
About You
3+ years of experience in a technical Learning & Development leadership role
Experience embracing and promoting new training technologies and methodologies
Experience with creating technical training and/or managing a technical training team
Proven track record for creating process efficiencies and solving problems.
Excellent verbal and written communication skills
Capable of influencing, interacting and collaborating with senior executives as well as technical resources and experts, internally and externally
Ability to manage multiple projects under tight timelines, within budget
Bachelors degree or related experience
Please note this position is based in Pleasanton, CA and not open to remote candidates."
"Software Development Engineer (DevOps), Cloud Orchestration",Workday,https://www.indeed.com/viewjob?jk=cb788e9c0137acda,"Join our team and experience Workday!
It's fun to work in a company where people truly believe in what they're doing. At Workday, we're committed to bringing passion and customer focus to the business of enterprise applications. We work hard, and we're serious about what we do. But we like to have a good time, too. In fact, we run our company with that principle in mind every day: One of our core values is fun.
Job Description
Workday currently has a position open for a Software Engineer  Cloud Orchestration. In support of the phenomenal growth in the number of Workday customers, we are growing our team to deliver an implementation of Workday running in the Public cloud which meets Workdays Operational, Performance, Management and Security needs.
To support the phenomenal growth in the number of Workday customers, we are building a core team to design and develop a new platform and tools that will accelerate and ease adoption of Workdays solution in our customers business.
Our target users are consultants and technical partners who set-up a new customer in the Workday application. A major task includes migrating data from their existing landscape into the Workday cloud.
The right candidate will put the customer first, understand their user stories and will identify ways to build and run the Public Cloud version of Workday, ensuring stability and ability to scale and meeting the needs both of our customers and other Workday technical teams. If you are a team player and mentor, are passionate about evolving the solutions that you deliver and you would like to add an important component into Workdays leading cloud-hosted architecture, please contact us.
What a Software Engineer for our Technology Services team does at Workday?
Architecture, designing, development and ownership of critical platform services. These modules are the building blocks that help make our software great.
Innovation and solving problems are always on our mind; our engineers are constantly evolving our systems and are motivated to rapidly deliver features to production.
Collaboration is the key to success. Our small teams allow our Engineers to come up with quick and exciting solutions.
Can you answer YES to some of these questions?
Do you have strong production knowledge of at least one of Java/Ruby/Python/Go?
Are you a full stack developer with knowledge of security, networking, distributed systems and storage concepts?
Do you have knowledge of methodologies, technologies and architectures employed by consumer internet applications?
Required Experience:
5+ years software and systems delivery experience
Linux
Distributed systems design and management
Java or Scala
Python or Ruby, Linux Scripting
Issue triage, communication
Bachelor's Degree in Computer Science, or similar
Bonus Points:
Storage, Networking, Systems and Operations experience on a Public Cloud platform
Configuration management
Experience in Agile environments/Agile development methodologies
Continuous Delivery experience, owning your service through to production
Kubernetes/Mesos/Docker Swarm"
